job_title,experience_level,salary_in_usd,company_location
Data Analyst,EN,63591,US
Data Engineer,SE,247300,US
Data Engineer,SE,139800,US
Data Engineer,MI,269200,US
Data Engineer,MI,150500,US
Data Engineer,SE,195000,US
Data Engineer,SE,121500,US
Data Engineer,MI,154000,US
Data Engineer,MI,80000,US
Data Engineer,MI,167812,US
Data Engineer,MI,95348,US
Analytics Engineer,MI,113000,US
Analytics Engineer,MI,90400,US
Analytics Engineer,SE,150000,US
Analytics Engineer,SE,130000,US
Machine Learning Engineer,MI,253900,US
Machine Learning Engineer,SE,220000,CA
Machine Learning Engineer,SE,170000,CA
Machine Learning Developer,MI,96250,US
Machine Learning Developer,MI,61600,US
Data Scientist,SE,150000,US
Data Scientist,SE,120000,US
Data Scientist,MI,130500,US
Data Scientist,MI,116000,US
Data Scientist,SE,41333,SK
Data Scientist,SE,41333,SK
Data Scientist,SE,112500,GB
Data Scientist,SE,75000,GB
Data Scientist,MI,112500,GB
Data Scientist,MI,75000,GB
Data Scientist,SE,297000,US
Data Scientist,SE,138000,US
Head of Data,SE,73333,BE
Machine Learning Specialist,MI,73076,CA
Machine Learning Engineer,SE,250600,US
Machine Learning Engineer,SE,135400,US
Analytics Engineer,SE,180000,US
Analytics Engineer,SE,120000,US
Machine Learning Engineer,MI,190700,US
Data Scientist,MI,212800,US
Data Scientist,MI,125500,US
Data Scientist,MI,44850,GB
Data Scientist,SE,175000,US
Data Scientist,SE,135000,US
Data Scientist,SE,106666,LT
Data Scientist,SE,80000,LT
Data Scientist,SE,253000,CA
Data Scientist,SE,184000,CA
Data Scientist,SE,288000,US
Data Scientist,SE,209500,US
Data Engineer,MI,250000,US
Data Engineer,MI,170000,US
Data Engineer,MI,40000,CY
Data Engineer,MI,33333,CY
Machine Learning Engineer,MI,130769,CA
Machine Learning Engineer,MI,117692,CA
Data Engineer,SE,201500,US
Data Engineer,SE,124000,US
AI Data Scientist,MI,41111,IT
Machine Learning Engineer,MI,264200,US
Machine Learning Engineer,MI,143100,US
Data Scientist,SE,253000,CA
Data Scientist,SE,135800,CA
Data Analytics Manager,SE,219200,US
Data Analytics Manager,SE,103800,US
Data Analyst,SE,85000,US
Data Analyst,SE,75000,US
Data Analyst,SE,85000,US
Data Analyst,SE,75000,US
Data Analyst,SE,172080,US
Data Analyst,SE,114720,US
Data Architect,SE,202730,US
Data Architect,SE,92118,US
Data Manager,SE,80000,US
Data Manager,SE,68000,US
MLOps Engineer,SE,81250,GB
MLOps Engineer,SE,68750,GB
Data Engineer,SE,151500,US
Data Engineer,SE,90400,US
Data Engineer,SE,150000,US
Data Engineer,SE,140000,US
Data Engineer,MI,188100,US
Data Engineer,MI,112900,US
Data Engineer,EN,107000,US
Data Engineer,EN,52500,US
Data Engineer,MI,115000,US
Data Engineer,MI,105000,US
Data Manager,MI,39205,GB
Data Manager,MI,37221,GB
Data Scientist,MI,220000,DE
Data Scientist,MI,96600,DE
Data Analyst,EN,80000,US
Data Analyst,EN,65000,US
Data Analyst,EN,250000,US
Data Analyst,EN,150000,US
Data Analyst,EN,157450,US
Data Analyst,EN,87100,US
Data Analyst,SE,157450,US
Data Analyst,SE,87100,US
Data Analyst,SE,157450,US
Data Analyst,SE,87100,US
Data Scientist,SE,229300,US
Data Scientist,SE,127300,US
Data Scientist,SE,115200,CA
Data Scientist,SE,76800,CA
Data Scientist,MI,164314,US
Data Scientist,MI,68405,US
Data Scientist,EN,124800,US
Data Scientist,EN,76128,US
Data Engineer,EX,200000,US
Data Engineer,SE,221900,US
Data Engineer,SE,113600,US
Data Analyst,SE,138200,US
Data Analyst,SE,76600,US
Machine Learning Engineer,SE,157100,US
Machine Learning Engineer,SE,157100,US
Data Governance,EX,195000,US
Data Governance,EX,180000,US
Data Governance,SE,172000,EG
Data Governance,SE,75600,EG
Data Engineer,MI,100000,CA
Data Engineer,MI,75000,CA
Data Scientist,SE,266000,US
Data Scientist,SE,177000,US
Data Scientist,SE,65600,LT
Data Scientist,SE,43733,LT
Data Scientist,SE,155400,US
Data Scientist,SE,144000,US
Data Scientist,SE,223600,US
Data Scientist,SE,152000,US
Data Scientist,SE,199300,US
Data Scientist,SE,117300,US
Data Scientist,SE,137000,CA
Data Scientist,SE,74000,CA
Data and Reporting Professional,SE,98500,US
Data and Reporting Professional,SE,71500,US
Machine Learning Engineer,EN,40000,GB
Machine Learning Engineer,EN,35000,GB
Data Analyst,EN,42000,US
Data Analyst,EN,39500,US
Data Analyst,EN,37582,GB
Data Analyst,EN,34646,GB
Data Analyst,MI,131300,US
Data Analyst,MI,93400,US
Data Analyst,SE,124402,NZ
Data Analyst,SE,102533,NZ
Data Specialist,MI,43500,GB
Data Specialist,MI,30000,GB
Data Specialist,MI,123449,CA
Data Specialist,MI,93734,CA
Machine Learning Engineer,SE,250200,US
Machine Learning Engineer,SE,117200,US
Machine Learning Scientist,MI,63356,GB
Machine Learning Scientist,MI,46840,GB
Data Scientist,SE,206650,US
Data Scientist,SE,121600,US
Data Scientist,MI,172000,US
Data Scientist,MI,75600,US
Data Scientist,SE,206650,US
Data Scientist,SE,121600,US
Data Scientist,SE,125000,US
Data Scientist,SE,95000,US
Data Manager,SE,80000,US
Data Manager,SE,70000,US
Data Management Analyst,MI,93800,CA
Data Management Analyst,MI,56300,CA
Machine Learning Engineer,SE,120000,US
Machine Learning Engineer,SE,60000,US
Data Engineer,SE,200000,US
Data Engineer,SE,96000,US
Data Engineer,SE,160000,US
Data Engineer,SE,145000,US
Data Analyst,EN,109400,US
Data Analyst,EN,73000,US
Analytics Engineer,EN,100000,US
Analytics Engineer,EN,80000,US
Data Analyst,SE,115605,US
Data Analyst,SE,84700,US
Data Analyst,EN,92000,US
Data Analyst,EN,70000,US
Data Analyst,SE,144840,US
Data Analyst,SE,96560,US
Data Scientist,MI,173040,US
Data Scientist,MI,64890,US
Data Scientist,MI,115200,CA
Data Scientist,MI,76800,CA
Data Scientist,SE,155376,US
Data Scientist,SE,95264,US
Data Engineer,SE,135000,US
Data Engineer,SE,90000,US
Data Engineer,MI,96750,US
Data Engineer,MI,72000,US
Data Engineer,EN,60000,US
Data Engineer,EN,50000,US
Data Engineer,SE,258750,US
Data Engineer,SE,164000,US
Data Engineer,SE,203940,US
Data Engineer,SE,92700,US
Data Engineer,MI,203000,US
Data Engineer,MI,123000,US
Machine Learning Developer,MI,206690,US
Machine Learning Developer,MI,119800,US
Machine Learning Engineer,EX,280000,US
Machine Learning Engineer,EX,220000,US
Data Governance,EX,241900,US
Data Governance,EX,161450,US
Data Analyst,EN,111894,US
Data Analyst,EN,65820,US
Data Engineer,SE,205563,US
Data Engineer,SE,149500,US
Data Engineer,SE,116050,US
Data Engineer,SE,84400,US
Data Engineer,SE,212300,US
Data Engineer,SE,154400,US
Data Engineer,SE,178750,US
Data Engineer,SE,130000,US
Data Engineer,MI,133458,US
Data Engineer,MI,97060,US
Data Engineer,SE,244145,US
Data Engineer,SE,177560,US
Data Engineer,SE,220000,US
Data Engineer,SE,137500,US
Data Engineer,EX,221000,US
Data Engineer,MI,188500,US
Data Engineer,MI,103000,US
Data Analyst,SE,72000,US
Data Analyst,SE,46000,US
Data Scientist,MI,130000,US
Data Scientist,MI,78000,US
Machine Learning Engineer,SE,164500,US
Machine Learning Engineer,SE,116500,US
Data Engineer,MI,160000,US
Data Engineer,MI,118000,US
Data Scientist,MI,93919,US
Data Scientist,MI,53521,US
Data Scientist,SE,225300,US
Data Scientist,SE,155300,US
Data Analyst,MI,145000,US
Data Analyst,MI,125000,US
Data Analyst,EN,140000,US
Data Analyst,EN,60000,US
Data Analyst,SE,160000,US
Data Analyst,SE,135000,US
Data Analyst,SE,186000,US
Data Analyst,SE,124000,US
Data Analyst,EN,76546,FR
Data Analyst,EN,76546,FR
Data Scientist,SE,205000,US
Data Scientist,SE,100000,US
Data Scientist,MI,212800,US
Data Scientist,MI,125500,US
Data Scientist,MI,85000,US
Data Scientist,MI,65000,US
Data Scientist,MI,148500,US
Data Scientist,MI,97538,US
Data Scientist,SE,148049,US
Data Engineer,SE,220800,US
Data Engineer,SE,124800,US
Data Engineer,SE,205000,US
Data Engineer,SE,175000,US
Data Engineer,SE,205000,US
Data Engineer,SE,175000,US
Data Engineer,MI,150000,US
Data Engineer,MI,113000,US
Data Engineer,MI,150000,US
Data Engineer,MI,113000,US
Data Engineer,MI,145000,US
Data Engineer,MI,108000,US
Data Engineer,SE,110000,US
Data Engineer,SE,95000,US
Machine Learning Scientist,SE,188100,US
Machine Learning Scientist,SE,124800,US
Machine Learning Engineer,SE,272700,US
Data Analyst,EN,54960,CO
Data Analyst,EN,24000,CO
Data Integration Engineer,MI,93600,US
Data Integration Engineer,MI,86700,US
Machine Learning Engineer,MI,214500,US
Machine Learning Engineer,MI,121900,US
Data Engineer,SE,164700,US
Data Engineer,SE,90300,US
Data Engineer,MI,102147,CA
Data Engineer,MI,79874,CA
Data Engineer,SE,145000,US
Data Engineer,SE,140000,US
Data Engineer,SE,223600,US
Data Engineer,SE,120400,US
Data Analyst,EN,85000,US
Data Analyst,EN,65000,US
Data Analyst,SE,125000,GB
Data Analyst,SE,112500,GB
Data Analyst,SE,78750,US
Data Analyst,SE,65000,US
Data Analyst,EN,90000,US
Data Analyst,EN,65000,US
Data Scientist,SE,93750,GB
Data Scientist,SE,68750,GB
Data Scientist,MI,75000,GB
Data Scientist,MI,50000,GB
Data Scientist,MI,190000,US
Data Scientist,MI,180000,US
Data Architect,SE,220000,US
Data Architect,SE,96600,US
Data Quality Engineer,SE,137930,CA
Data Quality Engineer,SE,74270,CA
Data Scientist,SE,161500,CA
Data Scientist,SE,86900,CA
Data Scientist,EN,137000,US
Data Scientist,EN,60300,US
Data Analyst,SE,132400,US
Data Analyst,SE,88300,US
Data Analyst,SE,117040,CA
Data Analyst,SE,74500,CA
Data Analyst,SE,163000,US
Data Analyst,SE,77000,US
Data Analyst,SE,180100,US
Data Analyst,SE,79500,US
Data Engineer,MI,137000,US
Data Engineer,MI,60400,US
Data Engineer,SE,171210,CA
Data Engineer,SE,92190,CA
Data Engineer,MI,188000,US
Data Engineer,MI,89500,US
Data Architect,SE,217300,US
Data Architect,SE,130400,US
Machine Learning Engineer,MI,120000,US
Machine Learning Engineer,MI,88500,US
Data Scientist,SE,193300,US
Data Scientist,SE,122800,US
Data Scientist,SE,195000,CA
Data Scientist,SE,122000,CA
Data Scientist,SE,156000,US
Data Scientist,SE,95105,US
Data Scientist,SE,195500,US
Data Scientist,SE,117300,US
Data Scientist,MI,173040,US
Data Scientist,MI,79310,US
Data Engineer,EN,130000,IN
Data Engineer,EN,115000,IN
Data Engineer,SE,177900,US
Data Engineer,SE,160000,US
Data Engineer,MI,220700,US
Data Engineer,MI,81400,US
Data Quality Engineer,MI,100000,US
Data Quality Engineer,MI,80000,US
Data Product Manager,SE,266482,US
Data Product Manager,SE,166551,US
Machine Learning Engineer,SE,188000,US
Machine Learning Engineer,SE,144000,US
Machine Learning Engineer,EX,280000,US
Machine Learning Engineer,EX,220000,US
Data Analyst,SE,126651,US
Data Analyst,SE,81411,US
Analytics Engineer,MI,155934,US
Analytics Engineer,MI,115256,US
Data Engineer,EN,106840,US
Data Engineer,EN,76560,US
Data Engineer,EN,145440,US
Data Engineer,EN,96960,US
Data Engineer,MI,124800,US
Data Engineer,MI,67500,US
Data Engineer,EX,186400,CA
Data Engineer,SE,212750,US
Data Engineer,SE,157250,US
Data Scientist,SE,228790,US
Data Scientist,SE,136190,US
Data Scientist,SE,205850,US
Data Scientist,SE,152150,US
Data Engineer,SE,124800,US
Data Engineer,SE,67400,US
Data Engineer,SE,178000,US
Data Engineer,SE,97000,US
Data Architect,SE,203000,US
Data Architect,SE,111000,US
Data Analyst,SE,151800,US
Data Analyst,SE,93500,US
Data Scientist,MI,212800,US
Data Scientist,MI,125500,US
Machine Learning Engineer,SE,216700,US
Data Architect,EX,253950,US
Data Architect,EX,175100,US
Data Engineer,SE,145000,US
Data Engineer,SE,115000,US
Analytics Engineer,SE,180000,US
Analytics Engineer,SE,160000,US
Analytics Engineer,SE,180000,US
Analytics Engineer,SE,160000,US
Analytics Engineer,SE,180000,US
Analytics Engineer,SE,160000,US
Analytics Engineer,SE,125000,US
Analytics Engineer,SE,75000,US
Data Management Lead,SE,203000,US
Data Management Lead,SE,111000,US
Machine Learning Engineer,SE,205000,US
Machine Learning Engineer,SE,160000,US
Machine Learning Engineer,MI,174175,US
Machine Learning Engineer,SE,220000,US
Machine Learning Engineer,SE,176000,US
Data Engineer,SE,200000,US
Data Engineer,SE,230000,US
Data Engineer,SE,95000,US
Data Engineer,SE,225000,US
Data Engineer,SE,185000,US
Data Engineer,SE,190000,US
Data Engineer,SE,160000,US
Data Engineer,MI,190000,US
Data Engineer,MI,150000,US
Data Engineer,MI,178000,US
Data Engineer,MI,97000,US
Data Engineer,MI,105000,US
Data Engineer,MI,100000,US
Data Engineer,MI,105000,US
Data Engineer,MI,100000,US
Data Engineer,MI,120000,US
Data Engineer,MI,80000,US
Data Scientist,SE,285600,US
Data Scientist,SE,178000,US
Data Scientist,SE,161000,US
Data Scientist,SE,145000,US
Data Scientist,SE,239080,US
Data Scientist,SE,145620,US
Data Scientist,SE,82600,US
Data Architect,SE,223700,US
Data Architect,SE,149100,US
Data Analyst,SE,159000,US
Data Analyst,SE,133600,US
Head of Data,EX,225000,US
Head of Data,EX,200000,US
Data Analyst,MI,75000,US
Data Analyst,MI,65000,US
Data Analyst,SE,195000,US
Data Analyst,SE,122000,US
Data Analyst,SE,216000,US
Data Analyst,SE,135000,US
Data Analyst,SE,216000,US
Data Analyst,SE,135000,US
Data Analyst,SE,84000,US
Data Analyst,SE,72000,US
Data Analyst,EN,55200,AR
Data Analyst,EN,32400,AR
Data Analyst,EN,55200,CL
Data Analyst,EN,32400,CL
Data Analyst,EN,55200,CO
Data Analyst,EN,32400,CO
Data Analyst,EN,81081,US
Data Analyst,EN,74971,US
Data Analyst,EN,119000,US
Data Analyst,EN,68000,US
Data Analyst,EN,130000,US
Data Analyst,EN,74000,US
Data Specialist,MI,80000,US
Data Specialist,MI,67700,US
Data Engineer,MI,80769,CA
Data Engineer,MI,76923,CA
Data Engineer,SE,170000,US
Data Engineer,SE,110000,US
Data Visualization Developer,MI,165070,CA
Data Visualization Developer,MI,100480,CA
Data Platform Engineer,EX,142250,US
Data Platform Engineer,EX,100000,US
Data Scientist,MI,196900,US
Data Scientist,MI,185000,US
Data Scientist,SE,175307,US
Data Scientist,SE,127496,US
Data Management Analyst,EN,90011,CA
Data Management Analyst,EN,68561,CA
Data Analytics Specialist,MI,72000,US
Data Analytics Specialist,MI,72000,US
Data Analyst,EN,150000,US
Data Analyst,EN,105000,US
Data Analyst,EN,90000,US
Data Analyst,EN,77000,US
Data Analyst,SE,115000,US
Data Analyst,SE,98000,US
Data Analyst,EN,35625,GB
Data Analyst,EN,28750,GB
Data Analyst,EN,136873,ZA
Data Analyst,EN,136873,ZA
Machine Learning Engineer,SE,175800,US
Machine Learning Scientist,MI,204000,US
Machine Learning Scientist,MI,135400,US
Machine Learning Engineer,SE,203900,US
Machine Learning Engineer,SE,138900,US
Machine Learning Engineer,MI,136100,US
Machine Learning Engineer,MI,118000,US
Data Architect,SE,96076,US
Data Architect,SE,26161,US
Data Management Specialist,MI,65000,US
Data Management Specialist,MI,59000,US
Data Analyst,EN,60000,US
Data Analyst,EN,40000,US
Data Lead,SE,152300,US
Data Lead,SE,91400,US
Data Scientist,MI,147500,US
Data Scientist,MI,115000,US
Data Engineer,MI,137000,US
Data Engineer,MI,60400,US
Data Engineer,EN,128000,US
Data Engineer,EN,102900,US
Data Engineer,MI,106000,US
Data Engineer,MI,68000,US
Data Engineer,MI,137500,US
Data Engineer,MI,105000,US
Data Engineer,MI,150000,US
Data Engineer,MI,125000,US
Data Manager,SE,140000,US
Data Manager,SE,103000,US
Data Quality Lead,SE,150400,US
Data Quality Lead,SE,86850,US
Data Analyst,MI,98750,US
Data Analyst,MI,71800,US
Data Analyst,EX,132500,US
Data Analyst,EX,80000,US
Data Scientist,MI,117666,DE
Data Scientist,MI,96888,DE
Data Engineer,MI,115000,US
Data Engineer,MI,112000,US
Data Engineer,MI,153216,US
Data Engineer,MI,79800,US
Data Engineer,SE,137000,US
Data Engineer,SE,119000,US
Head of Data,EX,250000,US
Head of Data,EX,220000,US
Data Scientist,SE,106250,GB
Data Scientist,SE,81250,GB
Data Scientist,EN,110000,US
Data Scientist,EN,90000,US
Data Scientist,SE,100000,CA
Data Scientist,SE,65846,CA
Data Scientist,SE,284280,US
Data Scientist,SE,130295,US
Data Scientist,SE,193500,US
Data Scientist,SE,110400,US
Machine Learning Engineer,SE,250900,US
Machine Learning Engineer,SE,135200,US
Machine Learning Architect,SE,224100,US
Machine Learning Specialist,SE,188640,US
Machine Learning Specialist,SE,125760,US
Data Engineer,MI,124800,US
Data Engineer,MI,67500,US
Data Analyst,SE,89230,US
Data Analyst,SE,52488,US
Data Scientist,SE,220900,US
Data Scientist,SE,122200,US
Data Product Manager,MI,179000,US
Data Product Manager,MI,112000,US
Data Engineer,SE,132000,US
Data Engineer,SE,122000,US
Data Engineer,EN,185000,US
Data Engineer,EN,91200,US
Machine Learning Engineer,SE,290200,US
Machine Learning Engineer,SE,165800,US
Data Analyst,EN,123300,US
Data Analyst,EN,102800,US
Data Architect,SE,223000,US
Data Visualization Engineer,MI,160000,US
Data Visualization Engineer,MI,120000,US
Data Specialist,EN,72864,US
Data Specialist,EN,46368,US
Data Engineer,SE,185000,US
Data Engineer,SE,170000,US
Data Engineer,MI,186500,US
Data Engineer,MI,124300,US
Data Engineer,SE,185000,US
Data Engineer,SE,142000,US
Data Engineer,SE,123076,CA
Data Engineer,SE,100000,CA
Data Architect,SE,201100,US
Data Architect,SE,122800,US
Data Scientist,MI,205000,US
Data Scientist,MI,160000,US
Data Scientist,SE,253430,US
Data Scientist,SE,187166,CA
Data Scientist,SE,150500,CA
Data Scientist,SE,199407,US
Data Scientist,SE,133007,US
Head of Data,EX,265000,US
Head of Data,EX,230000,US
Data Scientist,MI,134400,US
Data Scientist,MI,84000,US
Data Scientist,SE,60000,SK
Data Scientist,SE,40000,SK
Machine Learning Engineer,SE,274000,US
Machine Learning Engineer,SE,162000,US
Machine Learning Engineer,SE,249000,US
Machine Learning Engineer,SE,120000,US
Data Analyst,SE,160000,US
Data Analyst,SE,135000,US
Data Analyst,EN,125000,US
Data Analyst,EN,110000,US
Data Analyst,MI,58905,US
Data Analyst,MI,58905,US
Data Analyst,EN,52500,GB
Data Analyst,EN,37500,GB
Data Analyst,EN,110000,US
Data Analyst,EN,85000,US
Data Scientist,EN,85000,US
Machine Learning Engineer,MI,208800,US
Machine Learning Engineer,MI,98300,US
Machine Learning Engineer,SE,296300,US
Machine Learning Engineer,SE,166600,US
Machine Learning Engineer,SE,231100,US
Machine Learning Engineer,SE,172300,US
Machine Learning Engineer,SE,175800,US
Machine Learning Engineer,SE,175800,US
Machine Learning Engineer,SE,296300,US
Machine Learning Engineer,SE,166600,US
Machine Learning Engineer,SE,219300,US
Machine Learning Engineer,SE,175800,US
Data Scientist,EN,53550,GB
Data Scientist,EN,39015,GB
Data Scientist,EN,158000,US
Data Scientist,EN,108000,US
Data Scientist,SE,175307,US
Data Scientist,SE,127496,US
Data Scientist,MI,207800,US
Data Engineer,SE,250200,US
Data Engineer,SE,117200,US
Data Engineer,SE,207800,US
Data Analyst,MI,105700,US
Data Analyst,MI,78800,US
Data Analyst,SE,126500,US
Data Analyst,SE,79100,US
Data Scientist,SE,152375,US
Data Scientist,SE,94000,US
Machine Learning Engineer,SE,160500,US
Machine Learning Engineer,SE,94400,US
Data Analyst,MI,102000,US
Data Analyst,MI,54000,US
Data Analyst,SE,128000,US
Data Analyst,SE,64000,US
Data Scientist,SE,222480,US
Data Scientist,SE,101970,US
Data Scientist,SE,250200,US
Data Scientist,SE,117200,US
Data Analyst,EN,82100,US
Data Analyst,EN,65680,US
Data Analyst,MI,85000,US
Data Analyst,MI,51824,US
Data Engineer,SE,113500,US
Data Engineer,SE,68800,US
Machine Learning Engineer,SE,284400,US
Machine Learning Engineer,SE,150700,US
Data Scientist,MI,163300,US
Data Scientist,MI,99000,US
Data Engineer,EX,204200,US
Data Engineer,EX,215200,US
Data Engineer,MI,172600,US
Data Engineer,MI,103300,US
Data Engineer,SE,240500,US
Data Engineer,SE,139100,US
Data Analyst,MI,134200,US
Data Analyst,MI,103200,US
Data Analyst,SE,118000,US
Data Analyst,SE,110000,US
Data Analyst,SE,130000,US
Data Analyst,SE,130000,US
Data Scientist,MI,265000,US
Data Scientist,MI,165000,US
Data Scientist,SE,220000,US
Data Scientist,SE,155000,US
Data Scientist,SE,243000,US
Data Scientist,SE,192000,US
Data Scientist,SE,220000,US
Data Scientist,SE,146000,US
Data Scientist,SE,214000,US
Data Scientist,SE,164000,US
Data Scientist,MI,81000,US
Data Scientist,MI,81000,US
Data Scientist,SE,211300,US
Data Scientist,SE,132000,US
Data Scientist,SE,165000,US
Data Scientist,SE,150000,US
Data Engineer,SE,225000,US
Data Engineer,SE,155000,US
Analytics Engineer,SE,213500,US
